"","ID","Ptt","HistType","Date","Time.Offset","Count","NumBins","Sum","0-1 m","1-2 m","2-4 m","4-5 m","5-6 m","6-10 m","10-20 m","20-50 m","50-100 m","100-200 m","200-300 m","300-500 m","500-700 m",">700 m"
"944",231745,128156,"TAD",42324,14,4,8,100,0,10,18.4,2.2,7.1,12.1,42,7.8,NA,NA,NA,NA,NA,NA
"945",231746,128156,"TAD",42324.25,14,4,8,100,0,9.4,28.8,2.5,5.8,9.7,16,26.8,NA,NA,NA,NA,NA,NA
"946",231747,128156,"TAD",42324.5,14,9,8,100,0,12,60.7,3.9,2.8,3.3,3,14.2,NA,NA,NA,NA,NA,NA
"947",231748,128156,"TAD",42324.75,14,8,8,100,0,9.3,28.5,2.8,5.8,9.4,16,27.6,NA,NA,NA,NA,NA,NA
"948",231749,128156,"TAD",42325,14,9,8,100,0,10.4,34.4,2.9,7.2,10.1,22,12.2,NA,NA,NA,NA,NA,NA
"949",231750,128156,"TAD",42325.25,14,5,8,100,0,11.4,34.3,4.7,6.3,10.8,11,20.8,NA,NA,NA,NA,NA,NA
"950",231751,128156,"TAD",42325.5,14,1,8,100,0,17.1,41.9,11.9,4.3,5.2,4,15,NA,NA,NA,NA,NA,NA
"951",231752,128156,"TAD",42325.75,14,6,8,100,0,16.7,23.9,4.4,9.3,8.5,12,25,NA,NA,NA,NA,NA,NA
"952",231753,128156,"TAD",42326,14,5,8,100,0,19.9,18.1,3.9,8.1,12.2,14,23.8,NA,NA,NA,NA,NA,NA
"953",231754,128156,"TAD",42326.25,14,5,8,100,0,21.2,20.6,3.9,8,16.8,20,9.4,NA,NA,NA,NA,NA,NA
"954",231755,128156,"TAD",42326.5,14,6,8,100,0,20.1,50.6,4.6,4.4,5.5,5,9,NA,NA,NA,NA,NA,NA
"955",231756,128156,"TAD",42326.75,14,6,8,100,0,12.9,22.6,6.8,6.7,9.2,13,28.8,NA,NA,NA,NA,NA,NA
"956",231757,128156,"TAD",42327,14,5,8,100,0,15.5,22.6,3,6.5,10.6,20,21.7,NA,NA,NA,NA,NA,NA
"957",231758,128156,"TAD",42327.25,14,3,8,100,0,16.3,16.3,2.2,6.3,10.2,12,36.5,NA,NA,NA,NA,NA,NA
"958",231759,128156,"TAD",42327.5,14,2,8,100,0,13.8,24,11.8,5.6,8.3,18,18.3,NA,NA,NA,NA,NA,NA
"959",231760,128156,"TAD",42327.75,14,14,8,100,0,14.3,22.8,6.3,5.4,9,11,30.7,NA,NA,NA,NA,NA,NA
"960",231761,128156,"TAD",42328,14,2,8,100,0,16.5,20.4,2.1,7.5,11.8,14,27.4,NA,NA,NA,NA,NA,NA
"961",231762,128156,"TAD",42328.25,14,8,8,100,0,17.8,22.5,3.7,7.4,11.5,19,17.2,NA,NA,NA,NA,NA,NA
"962",231763,128156,"TAD",42328.5,14,7,8,100,0,15,34.3,9.4,8.3,9.6,11,11.7,NA,NA,NA,NA,NA,NA
"963",231764,128156,"TAD",42328.75,14,4,8,100,0,14.2,26.8,10.6,6.4,8.9,12,20.3,NA,NA,NA,NA,NA,NA
"964",231765,128156,"TAD",42329,14,3,8,100,0,13.9,19.3,2.4,5.6,9.1,10,39.1,NA,NA,NA,NA,NA,NA
"965",231766,128156,"TAD",42329.25,14,9,8,100,0,15.8,25.1,2.4,5.6,8.2,12,30.7,NA,NA,NA,NA,NA,NA
"966",231767,128156,"TAD",42329.5,14,5,8,100,0,14.1,38,6.3,6.1,7.8,10,17.3,NA,NA,NA,NA,NA,NA
"967",231768,128156,"TAD",42329.75,14,4,8,100,0,16,46.8,2.4,4.3,5.9,7,17.3,NA,NA,NA,NA,NA,NA
"968",231769,128156,"TAD",42330,14,7,8,100,0,14.9,21.9,3.6,6.1,8.9,12,32.5,NA,NA,NA,NA,NA,NA
"969",231770,128156,"TAD",42330.25,14,6,8,100,0,14.7,24.9,4.9,7.6,12.2,20,15,NA,NA,NA,NA,NA,NA
"970",231771,128156,"TAD",42330.5,14,7,8,100,0,13.2,52,18.2,2.1,3,4,7.2,NA,NA,NA,NA,NA,NA
"971",231772,128156,"TAD",42330.75,14,5,8,100,0,16.9,24.4,4.4,8.3,9.3,16,20.7,NA,NA,NA,NA,NA,NA
"972",231773,128156,"TAD",42331,14,11,8,100,0,13.1,23.1,2.5,5.7,9.2,13,33,NA,NA,NA,NA,NA,NA
"973",231774,128156,"TAD",42331.25,14,6,8,100,0,15.7,26.7,2.9,6.5,9.7,19,19.2,NA,NA,NA,NA,NA,NA
"974",231775,128156,"TAD",42331.5,14,4,8,100,0,16.7,69.4,1.4,1.1,1.9,3,6.4,NA,NA,NA,NA,NA,NA
"975",231776,128156,"TAD",42331.75,14,3,8,100,0,14.2,32.8,2.8,8.6,12.5,19,9.6,NA,NA,NA,NA,NA,NA
"976",231777,128156,"TAD",42332,14,4,8,100,0,16.8,17.8,2.8,6.5,10.4,14,31.6,NA,NA,NA,NA,NA,NA
"977",231778,128156,"TAD",42332.25,14,5,8,100,0,15,29.4,2.5,6,7.9,10,28.4,NA,NA,NA,NA,NA,NA
"978",231779,128156,"TAD",42332.5,14,6,8,100,0,12.6,44.1,11.3,5.2,5,6,15.6,NA,NA,NA,NA,NA,NA
"979",231780,128156,"TAD",42332.75,14,10,8,100,0,14.7,24.9,3.5,7.4,11.8,20,17.6,NA,NA,NA,NA,NA,NA
"980",231781,128156,"TAD",42333,14,12,8,100,0,13.9,19.3,2,5.6,9.5,13,36.5,NA,NA,NA,NA,NA,NA
"981",231782,128156,"TAD",42333.25,14,11,8,100,0,15.4,20.7,3.2,7.1,9,16,28.5,NA,NA,NA,NA,NA,NA
"982",231783,128156,"TAD",42333.5,14,16,8,100,0,16,58.9,3.2,3,4.4,5,8.8,NA,NA,NA,NA,NA,NA
"983",231784,128156,"TAD",42333.75,14,15,8,100,0,15.5,19.8,2.8,7,12.6,22,19.6,NA,NA,NA,NA,NA,NA
"984",231785,128156,"TAD",42334,14,8,8,100,0,13.5,17.6,2.2,5.4,9.3,15,36.5,NA,NA,NA,NA,NA,NA
"985",231786,128156,"TAD",42334.25,14,8,8,100,0,17.8,20.9,3.2,6.7,10.8,19,21,NA,NA,NA,NA,NA,NA
"986",231787,128156,"TAD",42334.5,14,7,8,100,0,13,52.1,7.2,6,4.9,10,6.9,NA,NA,NA,NA,NA,NA
"987",231788,128156,"TAD",42334.75,14,4,8,100,0,12.2,35.3,3.6,7.4,12,21,7.8,NA,NA,NA,NA,NA,NA
"988",231789,128156,"TAD",42335,14,6,8,100,0,14.8,24.8,3.1,6.9,10.7,19,20.7,NA,NA,NA,NA,NA,NA
"989",231790,128156,"TAD",42335.25,14,7,8,100,0,16,22.5,2.3,7.1,11.1,21,19.5,NA,NA,NA,NA,NA,NA
"990",231791,128156,"TAD",42335.5,14,11,8,100,0,14.2,51.3,9,4.9,4.9,9,6.3,NA,NA,NA,NA,NA,NA
"991",231792,128156,"TAD",42335.75,14,9,8,100,0,20.8,21.2,3.9,8.6,13,24,8,NA,NA,NA,NA,NA,NA
"992",231793,128156,"TAD",42336,14,12,8,100,0,17.2,24,3.3,8.5,11.8,23,11.3,NA,NA,NA,NA,NA,NA
"993",231794,128156,"TAD",42336.25,14,7,8,100,0,18.1,24.8,4,7.5,11.8,27,6,NA,NA,NA,NA,NA,NA
"994",231795,128156,"TAD",42336.5,14,5,8,100,0,21,21.1,4.1,7.5,12.6,19,13.9,NA,NA,NA,NA,NA,NA
"995",231796,128156,"TAD",42336.75,14,13,8,100,0,12.4,31.1,16.9,8.6,9.6,14,7.4,NA,NA,NA,NA,NA,NA
"996",231797,128156,"TAD",42337,14,11,8,100,0,19.6,16.1,3.3,7.9,14.5,28,10.6,NA,NA,NA,NA,NA,NA
"997",231798,128156,"TAD",42337.25,14,14,8,100,0,16.1,20.9,4.9,7.6,10.9,17,22.6,NA,NA,NA,NA,NA,NA
"998",231799,128156,"TAD",42337.5,14,5,8,100,0,17.1,23.6,7.8,12.2,13.9,19,6.5,NA,NA,NA,NA,NA,NA
"999",231800,128156,"TAD",42337.75,14,7,8,100,0,20,21.9,3.3,7.4,15.1,32,0,NA,NA,NA,NA,NA,NA
"1000",231801,128156,"TAD",42338,14,9,8,100,0,12.5,32.8,3.5,6,9.6,31,4,NA,NA,NA,NA,NA,NA
"1001",231802,128156,"TAD",42338.25,14,7,8,100,0,15,21.3,6.3,5.6,9.4,40,2.2,NA,NA,NA,NA,NA,NA
"1002",231803,128156,"TAD",42338.5,14,10,8,100,0,14.5,45.4,7.1,6.3,7.6,19,0,NA,NA,NA,NA,NA,NA
"1003",231804,128156,"TAD",42338.75,14,10,8,100,0,12.1,32,3.9,7.5,10.7,31,2.5,NA,NA,NA,NA,NA,NA
"1004",231805,128156,"TAD",42339,14,10,8,100,0,14.7,21.1,3.1,7.1,12.3,24,16.9,NA,NA,NA,NA,NA,NA
"1005",231806,128156,"TAD",42339.25,14,3,8,100,0,15.6,20.6,8.9,7.2,11,25,10.8,NA,NA,NA,NA,NA,NA
"1006",231807,128156,"TAD",42339.5,14,7,8,100,0,15.4,35.9,14.6,9.6,9.3,11,3.3,NA,NA,NA,NA,NA,NA
"1007",231808,128156,"TAD",42339.75,14,5,8,100,0,18.4,28.2,7.9,10.1,10.5,18,6.4,NA,NA,NA,NA,NA,NA
"1008",231809,128156,"TAD",42340,14,6,8,100,0,10,43,9.6,6.1,6.9,23,0.6,NA,NA,NA,NA,NA,NA
"1009",231810,128156,"TAD",42340.25,14,9,8,100,0,13.9,20.6,3.5,8.9,11.3,38,3.2,NA,NA,NA,NA,NA,NA
"1010",231811,128156,"TAD",42340.5,14,9,8,100,0,18.9,27.1,11.9,9.6,13.8,18,0,NA,NA,NA,NA,NA,NA
"1011",231812,128156,"TAD",42340.75,14,11,8,100,0,10.2,37.7,9.6,7.8,5.9,28,0,NA,NA,NA,NA,NA,NA
"1012",231813,128156,"TAD",42341,14,4,8,100,0,10.9,38.8,11.7,6.9,10.8,21,0,NA,NA,NA,NA,NA,NA
"1013",231814,128156,"TAD",42341.25,14,15,8,100,0,10.2,45.1,9.3,6.7,6.7,22,0,NA,NA,NA,NA,NA,NA
"1014",231815,128156,"TAD",42341.5,14,5,8,100,0,18,26.8,7.2,8.9,21.8,17,0,NA,NA,NA,NA,NA,NA
"1015",231816,128156,"TAD",42341.75,14,2,8,100,0,21.3,22.8,5.3,8.2,14.3,28,0,NA,NA,NA,NA,NA,NA
"1016",231817,128156,"TAD",42342,14,5,8,100,0,14.4,26.7,4.6,8.6,11,34,0,NA,NA,NA,NA,NA,NA
"1017",231818,128156,"TAD",42342.25,14,8,8,100,0,18.5,14.6,3,7.6,11.9,44,0,NA,NA,NA,NA,NA,NA
"1018",231819,128156,"TAD",42342.5,14,5,8,100,0,18.9,31,7.8,5.7,11,25,0,NA,NA,NA,NA,NA,NA
"1019",231820,128156,"TAD",42342.75,14,5,8,100,0,14.7,37.3,8.5,6.5,9.8,23,0,NA,NA,NA,NA,NA,NA
"1020",231821,128156,"TAD",42343,14,7,8,100,0,12.6,26,10.8,5.9,7.6,37,0,NA,NA,NA,NA,NA,NA
"1021",231822,128156,"TAD",42343.25,14,9,8,100,0,8.1,35.3,16.5,8.6,6.3,25,0,NA,NA,NA,NA,NA,NA
"1022",231823,128156,"TAD",42343.5,14,9,8,100,0,18.1,20.1,3.1,9,20.6,29,0,NA,NA,NA,NA,NA,NA
"1023",231824,128156,"TAD",42343.75,14,4,8,100,0,16,17.6,3.5,6.9,13.9,42,0,NA,NA,NA,NA,NA,NA
"1024",231825,128156,"TAD",42344,14,5,8,100,0,12.8,35,7.6,7.4,9.2,28,0,NA,NA,NA,NA,NA,NA
"1025",231826,128156,"TAD",42344.25,14,7,8,100,0,15,15.7,2.5,6,10.9,49,0,NA,NA,NA,NA,NA,NA
"1026",231827,128156,"TAD",42344.5,14,8,8,100,0,14.5,33.7,7.8,9.3,10.6,24,0,NA,NA,NA,NA,NA,NA
"1027",231828,128156,"TAD",42344.75,14,4,8,100,0,16.5,20,3.9,6.9,11.7,40,0.6,NA,NA,NA,NA,NA,NA
"1028",231829,128156,"TAD",42345,14,3,8,100,0,14.6,33.9,10.6,6.3,8.2,26,0,NA,NA,NA,NA,NA,NA
"1029",231830,128156,"TAD",42345.25,14,7,8,100,0,19.4,12.2,3,6.2,10.6,48,0,NA,NA,NA,NA,NA,NA
"1030",231831,128156,"TAD",42345.5,14,7,8,100,0,18.8,19.3,4.7,9.7,15.1,32,0,NA,NA,NA,NA,NA,NA
"1031",231832,128156,"TAD",42345.75,14,7,8,100,0,13.6,26.8,10.4,8.1,11.7,29,0,NA,NA,NA,NA,NA,NA
"1032",231833,128156,"TAD",42346,14,7,8,100,0,12.2,36.2,13.5,7.1,7.2,23,0,NA,NA,NA,NA,NA,NA
"1033",231834,128156,"TAD",42346.25,14,6,8,100,0,9.8,35.8,15.6,5.9,5.2,27,0,NA,NA,NA,NA,NA,NA
"1034",231835,128156,"TAD",42346.5,14,6,8,100,0,16.2,31.6,7.4,10.4,12.9,21,0,NA,NA,NA,NA,NA,NA
"1035",231836,128156,"TAD",42346.75,14,8,8,100,0,10.4,40.4,12.8,13.2,9.5,13,0,NA,NA,NA,NA,NA,NA
"1036",231837,128156,"TAD",42347,14,5,8,100,0,12.8,18.9,4.3,7.4,11.1,45,0,NA,NA,NA,NA,NA,NA
"1037",231838,128156,"TAD",42347.25,14,1,8,100,0,11.8,27.4,18.5,12.8,10.4,19,0,NA,NA,NA,NA,NA,NA
"1038",231839,128156,"TAD",42347.5,14,6,8,100,0,14.6,27.1,10.7,16.4,19,12,0,NA,NA,NA,NA,NA,NA
"1039",231840,128156,"TAD",42347.75,14,5,8,100,0,11,32.2,12.9,13.8,26.5,3,0,NA,NA,NA,NA,NA,NA
"1040",231841,128156,"TAD",42348,14,3,8,100,0,11,14.7,7.4,8.3,34.4,24,0,NA,NA,NA,NA,NA,NA
"1041",231842,128156,"TAD",42348.25,14,12,8,100,0,8.9,24.6,16.9,15.1,10.8,23,0,NA,NA,NA,NA,NA,NA
"1042",231843,128156,"TAD",42348.5,14,3,8,100,0,9,25.4,23.5,16.1,22.8,3,0,NA,NA,NA,NA,NA,NA
"1043",231844,128156,"TAD",42348.75,14,7,8,100,0,9.7,20.8,9.5,21.7,38.1,0,0,NA,NA,NA,NA,NA,NA
"1044",231845,128156,"TAD",42349,14,4,8,100,0,13.2,15.5,3.5,9,58.8,0,0,NA,NA,NA,NA,NA,NA
"1045",231846,128156,"TAD",42349.25,14,4,8,100,0,10.6,26.3,9.3,13.9,40,0,0,NA,NA,NA,NA,NA,NA
"1046",231847,128156,"TAD",42349.5,14,2,8,100,0,11.1,29,8.9,12.2,32.4,6,0,NA,NA,NA,NA,NA,NA
"1047",231848,128156,"TAD",42349.75,14,3,8,100,0,9.3,26.7,11.3,15.1,22.2,15,0,NA,NA,NA,NA,NA,NA
"1048",231849,128156,"TAD",42350,14,4,8,100,0,8.2,32.4,9.2,6.5,33.2,10,0,NA,NA,NA,NA,NA,NA
"1049",231850,128156,"TAD",42350.5,14,1,8,100,0,12.9,23.9,10.7,12.2,23.1,17,0,NA,NA,NA,NA,NA,NA
"1050",231851,128156,"TAD",42350.75,14,2,8,100,0,10.7,28.8,12.5,7.4,14.4,26,0,NA,NA,NA,NA,NA,NA
"1051",231852,128156,"TAD",42351,14,3,8,100,0,11.3,26.9,6.7,8.2,11.3,35,0,NA,NA,NA,NA,NA,NA
"1052",231853,128156,"TAD",42351.25,14,1,8,100,0,10.4,27.1,3.5,6.1,10.9,41,0,NA,NA,NA,NA,NA,NA
"1053",231854,128156,"TAD",42351.5,14,1,8,100,0,15.8,20.1,5.4,7.5,16.6,34,0,NA,NA,NA,NA,NA,NA
"1054",231855,128156,"TAD",42352,14,1,8,100,0,7.8,44,9.1,6.5,7.1,25,0,NA,NA,NA,NA,NA,NA
"1055",231856,128156,"TAD",42353,14,1,8,100,0,13.7,23.4,7.9,7.5,10.4,35,1.9,NA,NA,NA,NA,NA,NA
"1056",231857,128156,"TAD",42353.75,14,1,8,100,0,13.9,21.4,13.5,7.6,8.5,31,3.6,NA,NA,NA,NA,NA,NA
"1057",233312,128157,"TAD",42197.83333,0,21,8,100,58,18.9,9.2,2.9,1.8,7.1,1,0,NA,NA,NA,NA,NA,NA
"1058",233313,128157,"TAD",42198,0,10,8,100,68,14.7,6.7,2.2,1.9,2.8,2,0,NA,NA,NA,NA,NA,NA
"1059",233314,128157,"TAD",42198.25,0,10,8,100,91,5.5,2.6,0.4,0.4,0,0,0,NA,NA,NA,NA,NA,NA
"1060",233315,128157,"TAD",42198.5,0,10,8,100,78,15.9,5.2,0.3,0,0,0,0,NA,NA,NA,NA,NA,NA
"1061",233316,128157,"TAD",42198.75,0,13,8,100,44,22.3,23.4,5.9,1.5,1.7,0,0,NA,NA,NA,NA,NA,NA
"1062",233317,128157,"TAD",42199,0,9,8,100,28,13.2,26.1,13.5,5.3,9,4,0,NA,NA,NA,NA,NA,NA
"1063",233318,128157,"TAD",42199.25,0,6,8,100,30,18.2,37.8,10.2,1.9,1.9,0,0,NA,NA,NA,NA,NA,NA
"1064",233319,128157,"TAD",42199.5,0,3,8,100,25,19.4,27.6,13.7,7.2,6,0,0,NA,NA,NA,NA,NA,NA
"1065",233320,128157,"TAD",42199.75,0,2,8,100,41,16.4,19,8.2,3.5,11,0,0,NA,NA,NA,NA,NA,NA
"1066",233321,128157,"TAD",42200,0,3,8,100,39,9.3,12.2,6.3,7.8,25,0,0,NA,NA,NA,NA,NA,NA
"1067",233322,128157,"TAD",42200.25,0,5,8,100,40,9.3,13,6.3,6.7,14.7,10,0,NA,NA,NA,NA,NA,NA
"1068",233323,128157,"TAD",42200.5,0,5,8,100,41,15.2,13.5,8.7,5.2,14.4,1,0,NA,NA,NA,NA,NA,NA
"1069",233324,128157,"TAD",42200.75,0,5,8,100,36,13.4,21,11.2,5.9,11.3,0,0,NA,NA,NA,NA,NA,NA
"1070",233325,128157,"TAD",42201,0,2,8,100,29,8.9,8.3,6.8,4.3,30,12,0,NA,NA,NA,NA,NA,NA
"1071",233326,128157,"TAD",42201.25,0,6,8,100,31,7.6,10,6.7,7.6,36.9,0,0,NA,NA,NA,NA,NA,NA
"1072",233327,128157,"TAD",42201.5,0,5,8,100,31,15.8,22.9,14.9,11.5,3.9,0,0,NA,NA,NA,NA,NA,NA
"1073",233328,128157,"TAD",42201.75,0,5,8,100,23,10.4,12.2,8.5,13.4,31.7,0,0,NA,NA,NA,NA,NA,NA
"1074",233329,128157,"TAD",42202,0,5,8,100,27,10.8,17.9,8.8,9,24.5,1,0,NA,NA,NA,NA,NA,NA
"1075",233330,128157,"TAD",42202.25,0,4,8,100,37,12.4,19.7,10.2,8.2,11.9,0,0,NA,NA,NA,NA,NA,NA
"1076",233331,128157,"TAD",42202.5,0,6,8,100,25,15.4,15.4,8.2,8.8,17.2,10,0,NA,NA,NA,NA,NA,NA
"1077",233332,128157,"TAD",42202.75,0,5,8,100,34,14.9,25.3,11,7.4,6.8,0,0,NA,NA,NA,NA,NA,NA
"1078",233333,128157,"TAD",42203,0,2,8,100,33,5.5,14.8,6.8,5.4,34.2,0,0,NA,NA,NA,NA,NA,NA
"1079",233334,128157,"TAD",42203.25,0,2,8,100,26,16.1,20,12.9,11.9,12.8,0,0,NA,NA,NA,NA,NA,NA
"1080",233335,128157,"TAD",42203.5,0,2,8,100,27,10.1,8.1,4.9,5,30.1,14,0,NA,NA,NA,NA,NA,NA
"1081",233336,128157,"TAD",42203.75,0,5,8,100,28,11.8,16,9.9,7.9,22.1,3,0,NA,NA,NA,NA,NA,NA
"1082",233337,128157,"TAD",42204,0,6,8,100,40,10.8,16.1,8.2,6.5,14.7,3,0,NA,NA,NA,NA,NA,NA
"1083",233338,128157,"TAD",42204.25,0,2,8,100,34,10.6,17.9,8.1,5.8,21.7,1,0,NA,NA,NA,NA,NA,NA
"1084",233339,128157,"TAD",42204.5,0,2,8,100,31,9.3,10,6,6.9,18.8,17,0,NA,NA,NA,NA,NA,NA
"1085",233340,128157,"TAD",42204.75,0,4,8,100,36,9.6,9.6,5.6,4.8,29.3,4,0,NA,NA,NA,NA,NA,NA
"1086",233341,128157,"TAD",42205,0,1,8,100,45,10,13.4,3.7,2.2,10.2,14,0,NA,NA,NA,NA,NA,NA
"1087",233342,128157,"TAD",42205.25,0,2,8,100,58,17.1,10.9,4.2,2.1,6.7,0,0,NA,NA,NA,NA,NA,NA
"1088",233343,128157,"TAD",42205.5,0,4,8,100,50,22.2,13.2,2.5,3,8.3,0,0,NA,NA,NA,NA,NA,NA
"1089",233344,128157,"TAD",42205.75,0,5,8,100,48,27.3,15.5,4.4,2.8,1.6,0,0,NA,NA,NA,NA,NA,NA
"1090",233345,128157,"TAD",42206,0,5,8,100,36,12.2,18.6,12.4,6.5,12.6,1,0,NA,NA,NA,NA,NA,NA
"1091",233346,128157,"TAD",42206.25,0,5,8,100,33,21.8,30.3,7.6,2.9,3.9,0,0,NA,NA,NA,NA,NA,NA
"1092",233347,128157,"TAD",42206.5,0,5,8,100,36,24.7,26.7,7.1,2.4,3,0,0,NA,NA,NA,NA,NA,NA
"1093",233348,128157,"TAD",42206.75,0,4,8,100,34,19.3,23.2,12.8,4.2,5.7,0,0,NA,NA,NA,NA,NA,NA
"1094",233349,128157,"TAD",42207,0,4,8,100,35,18.4,28,8.5,3.9,4.9,1,0,NA,NA,NA,NA,NA,NA
"1095",233350,128157,"TAD",42207.25,0,3,8,100,34,25.7,22.6,6.1,2.6,3.9,4,0,NA,NA,NA,NA,NA,NA
"1096",233351,128157,"TAD",42207.5,0,4,8,100,42,28.9,22.8,4.6,1.3,0.2,0,0,NA,NA,NA,NA,NA,NA
"1097",233352,128157,"TAD",42207.75,0,6,8,100,30,27.6,26.6,5,2.8,5.3,2,0.4,NA,NA,NA,NA,NA,NA
"1098",233353,128157,"TAD",42208,0,6,8,100,32,22.7,23.3,7.8,3.9,7.2,2,0.1,NA,NA,NA,NA,NA,NA
"1099",233354,128157,"TAD",42208.25,0,4,8,100,34,16.5,14.7,7.6,6.5,13.2,5,0.8,NA,NA,NA,NA,NA,NA
"1100",233355,128157,"TAD",42208.5,0,2,8,100,38,17.2,13.7,6.5,4.3,13,7,0,NA,NA,NA,NA,NA,NA
"1101",233356,128157,"TAD",42208.75,0,1,8,100,37,19.6,18.1,6.3,3,7,8,0,NA,NA,NA,NA,NA,NA
"1102",233357,128157,"TAD",42209,0,1,8,100,47,13.2,16,6.5,5.1,9.7,1,0,NA,NA,NA,NA,NA,NA
"1103",233358,128157,"TAD",42209.25,0,6,8,100,36,20,10.2,4.6,5.2,16.3,6,0,NA,NA,NA,NA,NA,NA
"1104",233359,128157,"TAD",42209.5,0,2,8,100,63,18.6,11.1,3.6,1.7,1.1,0,0,NA,NA,NA,NA,NA,NA
"1105",233360,128157,"TAD",42209.75,0,3,8,100,77,15.5,4.8,0.3,0.3,1.6,0,0,NA,NA,NA,NA,NA,NA
"1106",233361,128157,"TAD",42210,0,2,8,100,65,18.6,11.4,1.9,0.8,1.4,0,0,NA,NA,NA,NA,NA,NA
"1107",233362,128157,"TAD",42210.25,0,3,8,100,53,19,12.3,4.2,2.3,8.1,0,0,NA,NA,NA,NA,NA,NA
"1108",233363,128157,"TAD",42210.5,0,4,8,100,49,21.2,26.8,1.4,0.2,0.9,0,0,NA,NA,NA,NA,NA,NA
"1109",233364,128157,"TAD",42210.75,0,5,8,100,43,20.8,25.8,6.3,2.4,1.1,0,0,NA,NA,NA,NA,NA,NA
"1110",233365,128157,"TAD",42211,0,4,8,100,62,12.2,10.8,5,2.8,6.1,0,0,NA,NA,NA,NA,NA,NA
"1111",233366,128157,"TAD",42211.25,0,2,8,100,45,16.7,5.9,3.5,3,21.7,4,0,NA,NA,NA,NA,NA,NA
"1112",233367,128157,"TAD",42211.5,0,2,8,100,72,11,7.8,1,3.9,3.6,0,0,NA,NA,NA,NA,NA,NA
"1113",233368,128157,"TAD",42211.75,0,3,8,100,55,19.9,13.9,3.7,2.5,4.2,0,0,NA,NA,NA,NA,NA,NA
"1114",233369,128157,"TAD",42212,0,5,8,100,31,21.5,18.8,4.4,7.6,15.3,1,0,NA,NA,NA,NA,NA,NA
"1115",233370,128157,"TAD",42212.25,0,4,8,100,35,17.8,15.7,5.6,3.5,8.5,12,0.9,NA,NA,NA,NA,NA,NA
"1116",233371,128157,"TAD",42212.5,0,1,8,100,27,7.2,7.8,7.2,4.6,13.1,29,2.4,NA,NA,NA,NA,NA,NA
"1117",233372,128157,"TAD",42212.75,0,7,8,100,27,7.5,8.9,4.2,2.8,10.1,25,13.6,NA,NA,NA,NA,NA,NA
"1118",233373,128157,"TAD",42213,0,7,8,100,34,6.9,10.1,5.8,5.6,18.3,18,0.1,NA,NA,NA,NA,NA,NA
"1119",233374,128157,"TAD",42213.25,0,4,8,100,36,8.3,10.8,9.1,6.9,18.7,9,0.6,NA,NA,NA,NA,NA,NA
"1120",233375,128157,"TAD",42213.5,0,3,8,100,31,8.9,7.2,4.4,4.9,14.7,10,17.6,NA,NA,NA,NA,NA,NA
"1121",233376,128157,"TAD",42213.75,0,1,8,100,46,28.4,21.7,2,0.6,0.4,0,0,NA,NA,NA,NA,NA,NA
"1122",233377,128157,"TAD",42214,0,1,8,100,52,20.6,19.9,3.2,1.9,2.1,0,0,NA,NA,NA,NA,NA,NA
"1123",233378,128157,"TAD",42214.25,0,1,8,100,38,10.2,14.8,12.8,8.2,14.5,0,0,NA,NA,NA,NA,NA,NA
"1124",233379,128157,"TAD",42214.5,0,7,8,100,28,6,18.1,20.2,10.9,15.7,0,0,NA,NA,NA,NA,NA,NA
"1125",233380,128157,"TAD",42214.75,0,6,8,100,32,6.4,7.2,6.9,9.2,33.2,5,0,NA,NA,NA,NA,NA,NA
"1126",233381,128157,"TAD",42215,0,4,8,100,30,3.2,3.2,2.6,3.5,24.3,33,0,NA,NA,NA,NA,NA,NA
"1127",233382,128157,"TAD",42215.25,0,4,8,100,32,2.2,3.9,4.3,5,26,26,0,NA,NA,NA,NA,NA,NA
"1128",233383,128157,"TAD",42215.5,0,4,8,100,34,2.4,3.2,2,2,16.7,38,0.2,NA,NA,NA,NA,NA,NA
"1129",233384,128157,"TAD",42215.75,0,5,8,100,33,13.8,9.7,4.3,4.4,16.5,18,0,NA,NA,NA,NA,NA,NA
"1130",233385,128157,"TAD",42216,0,4,8,100,43,14.5,20.6,10,5.4,5.9,0,0,NA,NA,NA,NA,NA,NA
"1131",233386,128157,"TAD",42216.25,0,4,8,100,40,10.4,11.5,8.7,4.6,20,4,0,NA,NA,NA,NA,NA,NA
"1132",233387,128157,"TAD",42216.5,0,4,8,100,38,12.8,11.9,12.2,7.4,17.2,0,0,NA,NA,NA,NA,NA,NA
"1133",233388,128157,"TAD",42216.75,0,4,8,100,41,17.6,11.9,8.5,6.3,11.5,3,0,NA,NA,NA,NA,NA,NA
"1134",233389,128157,"TAD",42217,0,7,8,100,43,7,20,10.9,5.9,11.5,1,0,NA,NA,NA,NA,NA,NA
"1135",233390,128157,"TAD",42217.25,0,5,8,100,40,15.2,15.9,11.9,7,9.3,0,0,NA,NA,NA,NA,NA,NA
"1136",233391,128157,"TAD",42217.5,0,4,8,100,35,13.6,8.9,9.5,10.7,21.8,0,0,NA,NA,NA,NA,NA,NA
"1137",233392,128157,"TAD",42217.75,0,5,8,100,36,16.3,13,11.5,8.3,14.6,0,0,NA,NA,NA,NA,NA,NA
"1138",233393,128157,"TAD",42218,0,6,8,100,36,12.8,8.2,6.7,6.9,24.5,4,0,NA,NA,NA,NA,NA,NA
